note_id,entity_id,category,text,timestamp
N403941,E101770,maintenance,Confirmed attendance for robotics workshop.,24-09-2025 02:16
N403942,E101221,maintenance,Confirmed attendance for robotics workshop.,14-09-2025 04:39
N403943,E103562,maintenance,Confirmed attendance for robotics workshop.,15-09-2025 13:09
N403944,E105619,feedback,Broken chair in seminar room.,16-09-2025 12:02
N403945,E103899,feedback,Wi-Fi not working in hostel block.,17-09-2025 19:16
N403946,E102218,rsvp,CCTV near library needs check.,22-09-2025 04:23
N403947,E101459,rsvp,Wi-Fi not working in hostel block.,02-09-2025 10:35
N403948,E102415,feedback,Requesting lab access.,04-09-2025 22:01
N403949,E106228,rsvp,Confirmed attendance for robotics workshop.,07-09-2025 07:52
N403950,E101704,rsvp,CCTV near library needs check.,02-09-2025 23:35
N403951,E101418,helpdesk,CCTV near library needs check.,13-09-2025 20:28
N403952,E101747,rsvp,Requesting lab access.,20-09-2025 02:40
N403953,E106057,maintenance,Wi-Fi not working in hostel block.,15-09-2025 04:48
N403954,E100698,feedback,Confirmed attendance for robotics workshop.,23-09-2025 05:36
N403955,E105627,feedback,Wi-Fi not working in hostel block.,05-09-2025 11:39
N403956,E104756,incident,Requesting lab access.,07-09-2025 07:14
N403957,E100640,helpdesk,Confirmed attendance for robotics workshop.,13-09-2025 23:27
N403958,E106998,rsvp,CCTV near library needs check.,07-09-2025 00:04
N403959,E102761,maintenance,Requesting lab access.,24-09-2025 17:50
N403960,E104622,helpdesk,Requesting lab access.,28-08-2025 02:18
N403961,E101803,incident,Confirmed attendance for robotics workshop.,14-09-2025 13:55
N403962,E100917,incident,Wi-Fi not working in hostel block.,16-09-2025 22:09
N403963,E103196,maintenance,CCTV near library needs check.,17-09-2025 04:53
N403964,E106547,feedback,Requesting lab access.,21-09-2025 00:46
N403965,E106916,maintenance,Confirmed attendance for robotics workshop.,05-09-2025 04:42
N403966,E104853,maintenance,Broken chair in seminar room.,27-08-2025 01:49
N403967,E102015,rsvp,Requesting lab access.,30-08-2025 03:53
N403968,E102203,feedback,Wi-Fi not working in hostel block.,02-09-2025 10:04
N403969,E103299,maintenance,Requesting lab access.,06-09-2025 17:06
N403970,E106816,rsvp,CCTV near library needs check.,07-09-2025 18:20
N403971,E105278,feedback,Broken chair in seminar room.,21-09-2025 04:43
N403972,E101038,incident,Confirmed attendance for robotics workshop.,04-09-2025 04:46
N403973,E105806,rsvp,Confirmed attendance for robotics workshop.,30-08-2025 18:17
N403974,E106520,maintenance,Wi-Fi not working in hostel block.,06-09-2025 20:37
N403975,E105559,rsvp,Confirmed attendance for robotics workshop.,01-09-2025 04:20
N403976,E102035,incident,Wi-Fi not working in hostel block.,15-09-2025 10:28
N403977,E106884,maintenance,Requesting lab access.,12-09-2025 11:57
N403978,E105696,maintenance,Requesting lab access.,19-09-2025 20:39
N403979,E100497,maintenance,Broken chair in seminar room.,04-09-2025 23:04
N403980,E102529,maintenance,Requesting lab access.,07-09-2025 01:14
N403981,E102787,rsvp,Wi-Fi not working in hostel block.,22-09-2025 04:47
N403982,E103634,incident,CCTV near library needs check.,20-09-2025 02:09
N403983,E106373,feedback,Requesting lab access.,15-09-2025 21:13
N403984,E102693,maintenance,Wi-Fi not working in hostel block.,14-09-2025 09:33
N403985,E104314,helpdesk,CCTV near library needs check.,30-08-2025 03:48
N403986,E104562,rsvp,Wi-Fi not working in hostel block.,03-09-2025 14:59
N403987,E105718,incident,Wi-Fi not working in hostel block.,21-09-2025 10:57
N403988,E102119,helpdesk,Broken chair in seminar room.,11-09-2025 11:48
N403989,E106218,incident,Requesting lab access.,02-09-2025 18:36
N403990,E105763,rsvp,Requesting lab access.,16-09-2025 19:03
N403991,E103646,helpdesk,Requesting lab access.,31-08-2025 05:57
N403992,E102252,feedback,CCTV near library needs check.,13-09-2025 20:31
N403993,E102795,incident,Broken chair in seminar room.,18-09-2025 03:14
N403994,E101034,rsvp,CCTV near library needs check.,31-08-2025 23:25
N403995,E100263,helpdesk,Broken chair in seminar room.,22-09-2025 19:47
N403996,E101101,feedback,Requesting lab access.,09-09-2025 21:02
N403997,E100847,feedback,Requesting lab access.,12-09-2025 23:14
N403998,E104769,helpdesk,Broken chair in seminar room.,17-09-2025 17:08
N403999,E100285,incident,CCTV near library needs check.,16-09-2025 11:18
N404000,E105740,maintenance,Broken chair in seminar room.,14-09-2025 02:01
N404001,E101840,maintenance,Broken chair in seminar room.,13-09-2025 01:40
N404002,E106807,feedback,Broken chair in seminar room.,10-09-2025 19:42
N404003,E102753,feedback,Broken chair in seminar room.,09-09-2025 22:05
N404004,E103490,incident,Confirmed attendance for robotics workshop.,18-09-2025 02:50
N404005,E106191,maintenance,Confirmed attendance for robotics workshop.,20-09-2025 02:00
N404006,E106382,rsvp,Wi-Fi not working in hostel block.,28-08-2025 22:46
N404007,E101435,rsvp,Confirmed attendance for robotics workshop.,18-09-2025 10:22
N404008,E102034,feedback,Requesting lab access.,07-09-2025 07:31
N404009,E106220,incident,CCTV near library needs check.,24-09-2025 16:44
N404010,E102295,maintenance,Wi-Fi not working in hostel block.,19-09-2025 15:52
N404011,E104103,helpdesk,Broken chair in seminar room.,18-09-2025 14:10
N404012,E105377,helpdesk,Broken chair in seminar room.,23-09-2025 23:21
N404013,E100107,feedback,Requesting lab access.,02-09-2025 17:37
N404014,E100399,maintenance,Wi-Fi not working in hostel block.,29-08-2025 05:19
N404015,E105665,rsvp,Confirmed attendance for robotics workshop.,16-09-2025 06:07
N404016,E104469,helpdesk,CCTV near library needs check.,23-09-2025 23:13
N404017,E102676,maintenance,Confirmed attendance for robotics workshop.,06-09-2025 11:14
N404018,E105335,maintenance,Wi-Fi not working in hostel block.,03-09-2025 03:24
N404019,E103047,helpdesk,CCTV near library needs check.,22-09-2025 19:05
N404020,E103411,rsvp,Confirmed attendance for robotics workshop.,22-09-2025 15:47
N404021,E103944,maintenance,Broken chair in seminar room.,23-09-2025 21:27
N404022,E104614,feedback,Requesting lab access.,24-09-2025 15:55
N404023,E102549,helpdesk,Wi-Fi not working in hostel block.,16-09-2025 02:18
N404024,E103178,incident,Requesting lab access.,03-09-2025 21:31
N404025,E101753,feedback,Requesting lab access.,28-08-2025 10:18
N404026,E106355,feedback,Broken chair in seminar room.,22-09-2025 05:19
N404027,E101896,incident,Broken chair in seminar room.,12-09-2025 05:58
N404028,E100381,incident,CCTV near library needs check.,17-09-2025 18:31
N404029,E106454,maintenance,Requesting lab access.,09-09-2025 16:21
N404030,E106651,maintenance,Broken chair in seminar room.,15-09-2025 15:00
N404031,E101238,incident,Broken chair in seminar room.,12-09-2025 13:39
N404032,E103751,maintenance,Wi-Fi not working in hostel block.,31-08-2025 10:04
N404033,E106645,feedback,Broken chair in seminar room.,04-09-2025 09:40
N404034,E100275,helpdesk,Requesting lab access.,15-09-2025 22:28
N404035,E100409,maintenance,Broken chair in seminar room.,04-09-2025 16:34
N404036,E103800,incident,Wi-Fi not working in hostel block.,31-08-2025 11:15
N404037,E101747,helpdesk,CCTV near library needs check.,27-08-2025 19:54
N404038,E106655,incident,Requesting lab access.,07-09-2025 14:35
N404039,E102000,maintenance,Requesting lab access.,24-09-2025 08:08
N404040,E104140,incident,Wi-Fi not working in hostel block.,20-09-2025 18:01
N404041,E104970,feedback,Confirmed attendance for robotics workshop.,07-09-2025 12:18
N404042,E102173,feedback,Requesting lab access.,10-09-2025 16:15
N404043,E101073,rsvp,CCTV near library needs check.,16-09-2025 01:51
N404044,E104035,feedback,Confirmed attendance for robotics workshop.,01-09-2025 05:33
N404045,E102928,maintenance,Wi-Fi not working in hostel block.,05-09-2025 11:58
N404046,E100327,maintenance,Broken chair in seminar room.,24-09-2025 06:50
N404047,E101640,feedback,Wi-Fi not working in hostel block.,09-09-2025 00:41
N404048,E101815,rsvp,Broken chair in seminar room.,03-09-2025 14:38
N404049,E104987,rsvp,Broken chair in seminar room.,05-09-2025 06:23
N404050,E101537,maintenance,Confirmed attendance for robotics workshop.,05-09-2025 06:59
N404051,E105066,maintenance,Confirmed attendance for robotics workshop.,10-09-2025 14:47
N404052,E102235,rsvp,Requesting lab access.,12-09-2025 13:47
N404053,E104683,rsvp,Confirmed attendance for robotics workshop.,23-09-2025 11:39
N404054,E106579,maintenance,CCTV near library needs check.,23-09-2025 12:10
N404055,E105650,rsvp,Broken chair in seminar room.,06-09-2025 03:46
N404056,E100269,helpdesk,Confirmed attendance for robotics workshop.,10-09-2025 22:21
N404057,E100025,maintenance,Confirmed attendance for robotics workshop.,24-09-2025 16:53
N404058,E103951,helpdesk,Wi-Fi not working in hostel block.,08-09-2025 18:42
N404059,E104221,rsvp,Wi-Fi not working in hostel block.,20-09-2025 02:54
N404060,E100652,helpdesk,CCTV near library needs check.,31-08-2025 11:34
N404061,E106875,incident,Wi-Fi not working in hostel block.,09-09-2025 14:50
N404062,E101264,incident,Wi-Fi not working in hostel block.,02-09-2025 15:53
N404063,E106980,feedback,CCTV near library needs check.,06-09-2025 00:39
N404064,E102889,helpdesk,CCTV near library needs check.,04-09-2025 02:43
N404065,E104452,feedback,Requesting lab access.,16-09-2025 19:33
N404066,E105901,helpdesk,Wi-Fi not working in hostel block.,20-09-2025 13:50
N404067,E100859,rsvp,Wi-Fi not working in hostel block.,31-08-2025 07:38
N404068,E100521,helpdesk,CCTV near library needs check.,03-09-2025 00:41
N404069,E104329,maintenance,Broken chair in seminar room.,22-09-2025 15:51
N404070,E100816,incident,CCTV near library needs check.,22-09-2025 12:45
N404071,E106210,rsvp,Broken chair in seminar room.,17-09-2025 05:33
N404072,E106393,feedback,Confirmed attendance for robotics workshop.,27-08-2025 19:59
N404073,E102714,helpdesk,Requesting lab access.,05-09-2025 06:22
N404074,E102553,incident,Wi-Fi not working in hostel block.,15-09-2025 01:52
N404075,E103228,incident,Broken chair in seminar room.,13-09-2025 03:01
N404076,E100145,maintenance,Confirmed attendance for robotics workshop.,03-09-2025 03:10
N404077,E105043,helpdesk,Confirmed attendance for robotics workshop.,28-08-2025 16:21
N404078,E105432,helpdesk,Broken chair in seminar room.,31-08-2025 16:39
N404079,E103082,feedback,Broken chair in seminar room.,15-09-2025 23:09
N404080,E106673,feedback,Requesting lab access.,01-09-2025 06:21
N404081,E103973,helpdesk,Broken chair in seminar room.,27-08-2025 04:22
N404082,E106588,incident,CCTV near library needs check.,17-09-2025 21:45
N404083,E103431,maintenance,Confirmed attendance for robotics workshop.,18-09-2025 03:19
N404084,E100510,rsvp,Wi-Fi not working in hostel block.,11-09-2025 13:55
N404085,E105244,rsvp,Broken chair in seminar room.,13-09-2025 10:48
N404086,E100207,incident,CCTV near library needs check.,15-09-2025 14:41
N404087,E101163,incident,CCTV near library needs check.,19-09-2025 13:17
N404088,E104142,rsvp,Requesting lab access.,25-09-2025 10:46
N404089,E106249,feedback,Broken chair in seminar room.,01-09-2025 05:23
N404090,E101054,incident,Broken chair in seminar room.,03-09-2025 21:28
N404091,E103827,incident,Requesting lab access.,03-09-2025 15:52
N404092,E100127,maintenance,Requesting lab access.,13-09-2025 09:22
N404093,E100261,incident,CCTV near library needs check.,18-09-2025 23:19
N404094,E100614,incident,Requesting lab access.,24-09-2025 15:32
N404095,E101141,incident,Wi-Fi not working in hostel block.,13-09-2025 16:49
N404096,E105619,maintenance,Wi-Fi not working in hostel block.,17-09-2025 19:16
N404097,E106492,maintenance,Requesting lab access.,20-09-2025 14:16
N404098,E104011,incident,Requesting lab access.,17-09-2025 17:44
N404099,E100882,feedback,Broken chair in seminar room.,20-09-2025 00:25
N404100,E106191,maintenance,Wi-Fi not working in hostel block.,11-09-2025 04:43
N404101,E104943,helpdesk,Broken chair in seminar room.,28-08-2025 22:42
N404102,E106873,incident,Broken chair in seminar room.,18-09-2025 14:07
N404103,E106340,rsvp,Requesting lab access.,13-09-2025 06:06
N404104,E104061,helpdesk,CCTV near library needs check.,28-08-2025 10:12
N404105,E100713,maintenance,Requesting lab access.,27-08-2025 01:13
N404106,E105498,feedback,Wi-Fi not working in hostel block.,02-09-2025 09:49
N404107,E104323,incident,Confirmed attendance for robotics workshop.,27-08-2025 12:16
N404108,E103690,feedback,Confirmed attendance for robotics workshop.,20-09-2025 18:03
N404109,E104727,feedback,Broken chair in seminar room.,16-09-2025 17:13
N404110,E106677,feedback,CCTV near library needs check.,23-09-2025 19:31
N404111,E101292,rsvp,Broken chair in seminar room.,05-09-2025 10:20
N404112,E105458,incident,CCTV near library needs check.,21-09-2025 10:15
N404113,E104951,maintenance,CCTV near library needs check.,05-09-2025 20:30
N404114,E102334,helpdesk,CCTV near library needs check.,29-08-2025 05:39
N404115,E101917,maintenance,Confirmed attendance for robotics workshop.,07-09-2025 09:48
N404116,E101405,feedback,CCTV near library needs check.,09-09-2025 02:21
N404117,E100124,incident,Confirmed attendance for robotics workshop.,02-09-2025 21:00
N404118,E105948,maintenance,CCTV near library needs check.,16-09-2025 09:49
N404119,E105017,maintenance,Wi-Fi not working in hostel block.,04-09-2025 07:38
N404120,E106350,incident,CCTV near library needs check.,27-08-2025 03:39
N404121,E102761,incident,Broken chair in seminar room.,17-09-2025 01:07
N404122,E100991,incident,Requesting lab access.,05-09-2025 21:07
N404123,E104246,incident,Confirmed attendance for robotics workshop.,11-09-2025 08:45
N404124,E105849,incident,Wi-Fi not working in hostel block.,27-08-2025 04:30
N404125,E102678,incident,Wi-Fi not working in hostel block.,12-09-2025 11:51
N404126,E103797,feedback,Requesting lab access.,23-09-2025 10:05
N404127,E102270,incident,CCTV near library needs check.,14-09-2025 11:26
N404128,E100224,rsvp,Requesting lab access.,28-08-2025 12:27
N404129,E101105,incident,Broken chair in seminar room.,07-09-2025 19:27
N404130,E101274,incident,CCTV near library needs check.,15-09-2025 12:11
N404131,E103438,rsvp,Broken chair in seminar room.,14-09-2025 15:55
N404132,E100704,incident,Broken chair in seminar room.,16-09-2025 19:13
N404133,E101629,incident,Broken chair in seminar room.,29-08-2025 19:09
N404134,E100029,feedback,Requesting lab access.,29-08-2025 09:46
N404135,E104054,feedback,CCTV near library needs check.,08-09-2025 11:59
N404136,E105370,helpdesk,Wi-Fi not working in hostel block.,27-08-2025 14:00
N404137,E102799,rsvp,Confirmed attendance for robotics workshop.,22-09-2025 09:05
N404138,E103546,feedback,Broken chair in seminar room.,18-09-2025 22:16
N404139,E104011,maintenance,CCTV near library needs check.,08-09-2025 10:15
N404140,E105913,incident,CCTV near library needs check.,31-08-2025 12:11
N404141,E103487,incident,CCTV near library needs check.,16-09-2025 14:23
N404142,E102343,incident,Requesting lab access.,19-09-2025 08:43
N404143,E100033,helpdesk,Broken chair in seminar room.,23-09-2025 22:22
N404144,E104452,helpdesk,Broken chair in seminar room.,05-09-2025 13:00
N404145,E106585,helpdesk,Wi-Fi not working in hostel block.,10-09-2025 07:26
N404146,E100126,feedback,Requesting lab access.,14-09-2025 16:21
N404147,E105798,feedback,CCTV near library needs check.,25-09-2025 06:15
N404148,E103637,maintenance,Confirmed attendance for robotics workshop.,20-09-2025 20:25
N404149,E102940,helpdesk,Confirmed attendance for robotics workshop.,02-09-2025 14:02
N404150,E104852,helpdesk,Requesting lab access.,16-09-2025 20:11
N404151,E104403,incident,Confirmed attendance for robotics workshop.,12-09-2025 06:38
N404152,E101193,maintenance,Wi-Fi not working in hostel block.,11-09-2025 10:31
N404153,E100792,incident,Wi-Fi not working in hostel block.,22-09-2025 23:09
N404154,E104235,maintenance,Broken chair in seminar room.,12-09-2025 03:18
N404155,E104368,rsvp,Requesting lab access.,09-09-2025 01:28
N404156,E106149,feedback,Requesting lab access.,31-08-2025 21:36
N404157,E105663,rsvp,Broken chair in seminar room.,02-09-2025 08:31
N404158,E103977,rsvp,Wi-Fi not working in hostel block.,25-09-2025 16:25
